,region,ode_name,num,epochs,latent_dim,2015 7,2015 14,2015 21,2015 28,2016 7,2016 14,2016 21,2016 28,2017 7,2017 14,2017 21,2017 28,2018 7,2018 14,2018 21,2018 28,skill 2015 7,skill 2015 14,skill 2015 21,skill 2015 28,skill 2016 7,skill 2016 14,skill 2016 21,skill 2016 28,skill 2018 7,skill 2018 14,skill 2018 21,skill 2018 28,skill 2017 7,skill 2017 14,skill 2017 21,skill 2017 28
491,US,UONNb,19.0,220.0,10.0,0.6377679617433968,0.6795125739663785,0.402867038011266,0.4329435926365822,0.4425464382613743,0.6512842606724673,0.7429103352165872,0.7555047822566218,3.025343737516464,3.065558529324504,3.1208120222213203,3.21072764950472,0.6282879531342405,1.0400026439369978,1.5645038225817194,2.148189905379014,0.8169079056364357,0.684572468486627,0.6899384543681131,0.7470023844168239,0.715516904528121,0.5405604913272983,0.4850761501830851,0.4764866567506439,0.640944263788293,0.6721488275836671,0.6523047216931274,0.5665887595484129,0.0622714547835942,0.06078214208374,0.0585159285888122,0.0567113960602203
492,state,CONNb,18.0,220.0,10.0,1.3413991793202271,1.558215219922437,1.8622084350334165,2.190985527588388,2.1478793841851367,2.223792846619015,2.306440001848113,2.385431736816203,2.7825141676720064,3.1073188360980994,3.384649106053174,3.623667967487034,2.030742399193572,2.158774260485664,2.315558573864316,2.3851806809333445,0.3338828496281713,0.3133382028375576,0.2846268780811483,0.2559839731365766,0.1639622391554799,0.1626844680530645,0.1606771357932885,0.1589490962837428,0.1864449769093149,0.1719809701062647,0.1584847833090616,0.1563900947043593,0.0974612121892522,0.0876358463394176,0.0816182288893496,0.0767485579925097
493,state,UONN,18.0,220.0,10.0,1.494595415978804,1.5063793146129398,1.511208494083389,1.511507520492109,3.054960084475944,3.3248010297418205,3.432506555743096,3.3351943810715183,3.017963308542809,3.3711003835393343,3.711476593585812,4.02177006557059,2.0224723057775926,1.9453953070385608,2.006673744787214,2.089717842201617,0.2446562603723404,0.2417440571461525,0.2410107946919601,0.2415623723351938,0.1024908620599336,0.0866602690373315,0.0871153978912081,0.1012703019825249,0.1751008826161996,0.1816568980785477,0.1746799667888861,0.1669681529414323,0.0936992183332775,0.085267749630362,0.0785007136007086,0.0733878477876607
494,state,UONNb,18.0,220.0,10.0,1.4547209569462172,1.4511008619883754,1.4491743818328182,1.450220232920976,2.0009036072420137,2.043085686373488,2.089948221490721,2.1219418512726715,3.0581545037067808,3.1913496820037377,3.2842266484266007,3.3463943129287204,2.054349809289506,2.1221553155206,2.166858337183604,2.1885492821466896,0.2529722970170421,0.2552099140877087,0.2569217476638514,0.2576086512071864,0.1791430957540076,0.1770644268777752,0.1738561039101564,0.1715823713036446,0.1616356877553229,0.1561344917420621,0.1532821790991905,0.1526882680862969,0.089028903509185,0.0856424766838654,0.0833969926599592,0.0821695218742251
495,hhs,CONN,19.0,220.0,10.0,1.3579697406233966,1.3904403621325423,1.4106780565066883,1.415484484226438,0.7995134976600778,0.9622496907674608,1.123438150073981,1.2656453598938116,0.9809886717211368,1.1083874113842007,1.2948070735975397,1.5404555684278691,2.0550521290848174,2.072603943586974,2.07680678214665,2.081954809333823,0.2784042041080496,0.2697184209060226,0.2642816243852767,0.2628498061109037,0.451308742593782,0.3904716798264683,0.3402313930845871,0.3020309114037038,0.1425088085338387,0.1410524392613247,0.1413373630610458,0.141884315796039,0.424144824709866,0.3666620908235379,0.3063975657888166,0.2510363745805886
496,hhs,CONNb,19.0,220.0,10.0,0.4719400882715303,0.6769243291217414,0.8907335157897732,1.0485431856305147,1.4482875871054632,1.4348781829400152,1.4539916173763026,1.5138029915777569,2.794902909603957,2.8681128383354886,2.874901406316727,2.879848547030353,0.8402950888006644,1.0220236887015024,1.2403595623483383,1.4409909522586182,0.600711582142808,0.5076990179411845,0.4252690501398734,0.3707377728410626,0.2504131478734089,0.2537962662040057,0.2499930468599946,0.2394922443357175,0.4583453745048529,0.3914970902815611,0.3368038120040306,0.2905945145523452,0.0936083679338756,0.0927750379789011,0.0936669364680713,0.0941248372313279
497,hhs,UONN,19.0,220.0,10.0,0.7165735404966493,0.8125195551199165,0.9241850742778788,1.0212464885562829,1.6012170725086126,1.5889807499408093,1.58651846237891,1.5972432244480566,2.677873950688666,2.6630903481671484,2.657866196970652,2.664720527759745,1.923021954152468,1.9368128243806213,1.9447917100877568,1.9523893710229,0.487192818783554,0.4479833761637581,0.4082845728879102,0.3763290768703167,0.2188912895640485,0.2218530820495174,0.2222079652914113,0.2195210857589355,0.1609487734927026,0.1588319437079441,0.1577918540210851,0.1564575046076411,0.0964664060438972,0.0970652214992843,0.0971173560935058,0.0972538577889599
498,hhs,UONNb,19.0,220.0,10.0,1.385954633771788,1.3858257801888485,1.3915391785269646,1.402036035670567,1.687360679286762,1.6066460853316475,1.605338554790908,1.6572863837098506,2.9968092154489723,3.089070827836799,3.215470722709952,3.415148026816776,1.937129400165396,1.9558974881682507,1.9610075223834964,1.9723500460432464,0.2700025422417575,0.2701090588627639,0.2686971989050016,0.2660930305494073,0.1993387858951317,0.2166878480226348,0.2194581198038206,0.2130417964449163,0.158519301131809,0.1558274630591006,0.154961384504752,0.1533662173800724,0.0823351985354063,0.0802845963325404,0.0766395874643223,0.0725512599781527
499,US,CONN,15.0,220.0,6.0,-0.3096991711806934,-0.2889328681069451,0.1477373399916331,0.5417989616403415,0.3051082822541985,0.4336539199384822,0.6425190580654414,0.8280812330642879,1.6786504562452194,2.120305080362426,3.264082939279448,4.766915434148997,0.1605135327550564,0.2643176864522265,0.5869712501302525,1.09236669940021,0.8520380100057623,0.8230778498224197,0.7739274351325447,0.6868680053877582,0.6869469230198502,0.5891395022003856,0.4986421558850049,0.4348908379419414,0.7721759000200648,0.6944710984695838,0.5929427815077309,0.4982152937616145,0.1958663798606517,0.1796026368773502,0.1291178934396169,0.0843686949634329
500,US,CONNb,15.0,220.0,6.0,0.0823423456395928,0.1035531389747094,0.2757893749108427,0.4813462942538523,0.1805634246331817,0.2084948022554406,0.3948015232870513,0.6091432238180571,1.3048044679705846,1.7064908422594631,2.286072920843407,3.087504691440569,0.3646059591988213,0.7636948956475472,0.9382493924861884,1.0611308841086495,0.7815682914536072,0.7106960777664163,0.6295125398197676,0.5630044738531933,0.7633060774427142,0.6328255147682716,0.5147415522674836,0.4268927023542939,0.7803725375036978,0.5454116755094415,0.432697032997588,0.3866704977462341,0.2918550457539245,0.2716182640807354,0.2348338702896609,0.1668074221039349
501,US,UONN,15.0,220.0,6.0,0.6696537230561577,0.7682699105808929,1.2112102872566433,1.9951178810782269,0.1973838927532727,0.4716159040737885,1.3504512371228858,2.46759840442019,0.641444518025959,1.001259445553315,1.576395031510697,2.668185514566852,0.0653201439496042,0.322618363661155,0.8194470843459214,1.3047977603056884,0.8632287887146624,0.8233887658073437,0.76736969168967,0.6845567639316948,0.5819325312386064,0.5050062900429317,0.345535830354769,0.2265812137403359,0.6807697499646237,0.6499550132394291,0.5390333077017003,0.4457374954724151,0.3792751390126987,0.3421990953469184,0.2974076864323197,0.2041180424864944
502,state,CONN,19.0,220.0,10.0,1.4359982829411886,1.461415187114797,1.479440446474137,1.488422608488987,1.5604502456792442,1.5262319636751027,1.6264292946259564,1.727752108553034,3.471281748740055,3.9234442858526086,4.277899238567565,4.578984320540511,1.7573185095870774,1.7146602987538289,1.755553515503704,1.816338162751672,0.2595758183096429,0.2530805497600776,0.2493394801711856,0.2470197857918444,0.2863292112417702,0.2771963817944491,0.2585733409558942,0.2387100313381407,0.2389263306997439,0.2200352168659136,0.2053126004236492,0.1939391738938798,0.0418844209262833,0.0314546137696263,0.0268598519514393,0.0236965059611484
503,US,UONNb,15.0,220.0,6.0,-0.1097766868940127,-0.0470044477342713,0.1344220975889501,0.4020944114078069,0.3603227563958418,0.5857903067788175,0.9630487787476416,1.3126627607964267,-0.0370621032965439,0.3915194800751993,0.934067896836004,1.7481552085820495,0.2157221518899001,0.2337693891654174,0.4616003438708699,0.9247400432825916,0.8453439307837549,0.7140910475316724,0.6352441707779851,0.5573688743041764,0.6372900860578183,0.5933165394197464,0.4927657195182405,0.3954096197866367,0.7746735784000476,0.7159910137527103,0.63429920506341,0.5328192440430135,0.6817392741692608,0.5169526848772473,0.3708092589308293,0.2217651872825959
504,state,CONNb,19.0,220.0,10.0,1.503139486988568,1.479666272572792,1.4631629729075626,1.472857712841906,1.9835557548237013,2.0994843826919203,2.21764368435492,2.3289631783142664,1.840071041828651,2.047494199529716,2.4691622781515115,3.082850893635236,2.1162413779414098,2.2033344730156528,2.259459041010515,2.318101566516173,0.2472607392557744,0.2528444574427196,0.2574612525651264,0.2568076029627609,0.2436226503385679,0.2273611356186311,0.2094475603131013,0.1931865065812852,0.1521785931555381,0.1480756643873199,0.145654593307954,0.1415912813504858,0.2086943851671177,0.1804717884349696,0.1409803485071609,0.1044241495879431
505,state,UONN,19.0,220.0,10.0,1.484560660019289,1.4941870408700453,1.4974494754694898,1.493988077564783,2.10789839356166,2.1170362487402072,2.137417810106065,2.1650358788400443,3.2336633871951097,3.235210987396805,3.23103179075142,3.2332448242486,1.96519175756594,1.911998355413265,1.915967096722112,1.9438110721235933,0.2454109472926057,0.2433761569471878,0.2431527347892265,0.2445817495503021,0.1740337851149808,0.173548840508056,0.172868086535996,0.1711589596935938,0.1899607781005738,0.1864982772805004,0.1821864414245486,0.1784216673106377,0.0812390549696231,0.0795929935673546,0.0795864974703337,0.0808241714966632
506,state,UONNb,19.0,220.0,10.0,1.4607258808688166,1.4533564547827813,1.449772521133729,1.4546016659436916,2.1042706684410097,2.1587432994649167,2.2123580089718606,2.270573750766614,2.6335037316152983,2.7223400891810647,2.8783995779607703,3.073611739150132,2.055304910864676,2.111544315632073,2.169541716683037,2.1949660413631187,0.2520279842349155,0.2547453757183472,0.2567881677707188,0.2568421231987232,0.1686144393004771,0.1679879322348587,0.1675196421409643,0.1661255216967859,0.1606769201516429,0.1557140996663974,0.1510204611485691,0.1499209822220208,0.1211327287743719,0.1180265690831116,0.1097373082448765,0.0986382509646979
507,hhs,CONN,15.0,220.0,6.0,1.3826438361938207,1.37825469833671,1.3968418337308313,1.4217897422865495,0.7136096353000095,0.8671957157285708,1.0218770299179698,1.1433325094945894,0.8997287399017725,1.0897773434097184,1.3030404272099836,1.5057898132894478,0.9579927571802186,1.0655938428262557,1.1905634104432845,1.283905245701867,0.270691271712261,0.2719122846613872,0.2671449146480439,0.2609127880283834,0.489347012236985,0.4251485950139468,0.3703429995026518,0.3318898619711925,0.4217060516476104,0.3780441228750704,0.3389289633322837,0.3062765419692235,0.4040412444772334,0.3420975121778145,0.2842012954807917,0.2400932522517387
508,hhs,CONNb,15.0,220.0,6.0,2.236454113588206,2.0327439912179703,1.93221229007321,1.8792425003001487,1.633241461033229,1.6287308590929717,1.624024407003408,1.621978504865329,0.9451679443451416,1.0747436365215215,1.2671559548665687,1.4932525877295535,0.8224824514787886,0.93781643209224,1.0709396315391333,1.2205167695537649,0.1176468139164831,0.1436135394726775,0.1583245142472241,0.1667697820637083,0.2115066203010062,0.2128083446050394,0.2142307863360766,0.215222729701308,0.4980014982969662,0.4461851317588031,0.3984509950349745,0.3586123853294224,0.4145360641545479,0.3565789514040062,0.2971289700553867,0.2424738109250183
509,hhs,UONN,15.0,220.0,6.0,0.3680458996859232,0.464698661832868,0.5913950885158342,0.7177691267837925,0.6681375897608363,0.8105336028304303,0.9788905434111772,1.13437307917312,2.411489152194591,2.3660421367567603,2.4261011093491764,2.5088601180598364,2.0271743140516736,2.0489705300285785,2.094994935141835,2.1667711230517903,0.6370452198515625,0.5943714889188529,0.547624975134805,0.500688561467085,0.5283967728788055,0.4663048366450915,0.4065362877028989,0.3593110159952605,0.1465065621283627,0.1437686501573774,0.1369803231103551,0.1281465089861132,0.0987017901756339,0.1027127555742836,0.0965042825283634,0.0887650075367493
510,hhs,UONNb,15.0,220.0,6.0,1.223321060435042,1.2148790381473398,1.2146878603766482,1.2199397515486727,0.85124312075551,0.9760612829884944,1.110361978855255,1.2232719628124744,2.9081468929133534,2.972303885100792,3.016490601584435,3.03923870626712,1.976600970619398,1.9907250361010689,2.001570879640989,2.0044430269487257,0.3140018540357649,0.3169226397932418,0.3174855629639115,0.3165097832185397,0.4488077163184284,0.3979244950680365,0.3528539723707435,0.3189311813371515,0.1522327585773061,0.1507015316796769,0.1494457449215261,0.1491472756384568,0.086615296087693,0.0857812361620366,0.0853256710086233,0.0845527762221635
511,state,CONN,15.0,220.0,6.0,2.80356731851314,2.665454152989547,2.7392659824229746,2.847793357077637,1.5539580990186457,1.5207765148521482,1.5984079875212784,1.6985264010689936,3.1750947085967884,3.0251880380920784,2.988799407167795,3.0264880829988634,1.8017024217929944,1.7838229563776642,1.8583922252105085,1.9870855639822271,0.0748510829803713,0.0838283272114133,0.0785346880804001,0.0713947062527202,0.2841003423683205,0.271263878854083,0.2538150536641883,0.2366853226538806,0.2655634849305297,0.2487042247289429,0.2308718461907227,0.2128924644290003,0.0851234760883088,0.0874110178330411,0.0876525205676683,0.0857414249382816
512,state,CONNb,15.0,220.0,6.0,1.3972990377099954,1.5298051370481027,1.7041283287461948,1.8882024180336807,1.883231355855586,2.0628761286047577,2.27763988181566,2.5510182135981005,3.286247844346655,3.413323992044451,3.4603481185010967,3.510207226167242,2.1196185809013874,2.1413820196956426,2.1554329835193045,2.1778714263868566,0.3092666334978375,0.291539638710913,0.2671598312173276,0.2421498595412574,0.2642316263481761,0.2416908326842707,0.2152024042233279,0.1874717112950306,0.155650618043416,0.1553806004252195,0.154491737466318,0.1529003889397251,0.0787115151445632,0.076644292201783,0.0763733519231062,0.0758372747798839
513,US,CONN,16.0,220.0,6.0,-0.0030698896235744,0.0433403077987226,0.2255053114910944,0.4316926294927448,0.2126351161586428,0.6426069075758675,1.4088104243442516,2.0965837509173,5.103475770633584,5.928564057385056,5.267521801951847,4.528861252100886,0.9800271496382964,0.8261223216473272,0.911953141120126,1.2775531301703,0.8022541440062331,0.69924219751254,0.6159040622650545,0.5533083494012747,0.6438069833428574,0.5318959456667325,0.3864021526629396,0.2883341186838057,0.534597983059057,0.6335192399498409,0.6598937980747089,0.6306400804474872,0.2560342900237715,0.2486380598465334,0.1822983959895226,0.1432557262339894
514,US,CONNb,16.0,220.0,6.0,2.8555516499912064,3.865347531120031,3.5505851633793744,4.616164361578932,0.4845195530365195,0.6412746217623798,0.7195605279889662,0.5428198724538068,4.300589938200197,4.831269385446236,5.400702979683925,6.351692747351344,0.2209470732061375,0.3813985820611948,0.5418269638741404,0.704356325418869,0.7503940700063465,0.4704553021127376,0.4260340765310885,0.3962636833293454,0.5803512505397276,0.4891016820521386,0.4700296185204443,0.4964278230203626,0.6403471016379881,0.5926617617483967,0.5244085595235116,0.4658719595784028,0.2147898315867578,0.1779279088812169,0.1336210274537199,0.0802282512587396
515,US,UONN,16.0,220.0,6.0,-0.0711240541797771,-0.0993886011149424,-0.03423649838741,0.5007476390339638,0.8394225437903166,0.7786839460377332,0.8238540119383314,0.9182288079561712,1.0103691196997115,1.6319933287280115,2.938108155508745,4.52612068766882,0.4518363864858292,0.6723506390935868,0.8864064506965542,1.0689747562626983,0.903297378887025,0.7907466603293842,0.7132578053543464,0.5983777554220425,0.5016382178360211,0.4876508155748665,0.4540261653598087,0.4212732342579597,0.6058226472820677,0.499025001553116,0.4146023649035604,0.353621040371301,0.305439223406055,0.2582801712546519,0.1708259209264286,0.1010288117495127
516,state,UONN,15.0,220.0,6.0,1.464737725837288,1.47789935043968,1.4862006380680213,1.498727287995424,1.9624732733506791,1.92631784186414,1.9255417156866568,1.9393599417551144,2.303685729944361,2.1895942199863283,2.251851613746241,2.358316555917948,1.952876482405507,1.9521014839322048,1.97550573111808,2.0214415524085423,0.2509566041555169,0.2476403738324488,0.2459372208208328,0.2437276376682749,0.1927974597417073,0.1870791849459395,0.1828731960279754,0.1785891219380502,0.1759988103055622,0.1738382558533096,0.1660136342133871,0.1565602521846923,0.1394795635964089,0.1458417122568147,0.1380334026794969,0.1266726106760211
517,US,UONNb,16.0,220.0,6.0,0.1906749205020964,-0.1071430057951748,0.1770771408099172,0.666303292866219,0.9950042830474454,1.3770898734529695,2.4651638193873926,2.832452932659266,1.0674588570815151,1.576042805027638,2.2272413405033338,3.332126714737926,0.4498549172006549,0.4988660168446774,0.7929641318444483,1.070930510099227,0.7814390025378797,0.7799028125269474,0.7376472103426828,0.6812570393801693,0.5443818266628915,0.4847356621762443,0.4283871758173024,0.3470144444764823,0.629013288019785,0.6140693057101922,0.5196114226784282,0.4330332326345336,0.3005394297335546,0.2680626004914228,0.2234988947227085,0.1457865159380023
518,state,UONNb,15.0,220.0,6.0,1.439427613798304,1.4248808016683143,1.4190876658814373,1.4279800741578397,1.9264034589079984,1.971203658340112,2.0167471828447714,2.077432098524976,3.444836220722679,3.503663230773603,3.561537390259086,3.6008989085556613,1.82558376581904,1.9137406861081416,2.017962081455809,2.166718738065809,0.2556135881487152,0.2606362193358557,0.2641934436771356,0.2641945010207623,0.212348155138975,0.2097658132271473,0.2044192345937563,0.1955715804832639,0.2128455858744491,0.2002488369193537,0.1845409480634364,0.1620447070830432,0.071245436501851,0.0709754240806633,0.070602445929784,0.0705067374521013
519,hhs,CONN,16.0,220.0,6.0,1.3419129499026654,1.3302830748979426,1.3166857462859538,1.306530794778368,1.752344909482186,1.7685375357345468,1.80179408844383,1.8343189388296604,0.6535239651293966,0.7486133867400269,0.8564449062124726,0.9915367103406878,2.003164287457146,1.908986839618639,1.881689403877276,1.8805652409027365,0.2783693984539254,0.2816624890189942,0.2856303366025505,0.2888182893980491,0.1912842744804704,0.1927178352314156,0.1908095782918581,0.1887898653127669,0.1501764586320252,0.1637021390066619,0.1682685506052106,0.1688645586383085,0.5048333393886141,0.4582632925882001,0.4127623720122237,0.3693378318634435
520,hhs,CONNb,16.0,220.0,6.0,0.3439920100219375,0.5275211557830235,0.696382936091374,0.8256500770934468,1.4687919614856866,1.4416506760980927,1.4844277997223712,1.4853165165252418,0.9559983938720392,1.146955214667539,1.584871453322351,2.200521807900526,2.0844950563208515,2.1372793155232603,2.1763451729107337,2.212255656738864,0.6540035289695821,0.5734984778000987,0.508231217216695,0.458812107964139,0.2872322474698616,0.2708293763343135,0.253272719252464,0.2500358269193434,0.1374062040288563,0.1328512018477181,0.1299126853223213,0.1277328446069407,0.3891737789615064,0.3359994003871412,0.2660544391005714,0.1978813444514231
521,hhs,UONN,16.0,220.0,6.0,1.3142399344175333,1.3169364759146307,1.3227533925001318,1.3354718748959866,1.6013237715745232,1.601527697472541,1.605832487582749,1.61564383106952,0.9218437517888368,1.0264663354779875,1.1941614824498454,1.431309535783006,4.054933021979023,3.4204743931044623,3.207018716145699,3.1630910417196554,0.286520581908264,0.2860143495126591,0.2849258456971262,0.2823215234815752,0.2178367684450078,0.2182384788204918,0.2171630035823946,0.2157603309692596,0.0209708153831828,0.0364148311885066,0.0447947536124893,0.046670806417941,0.4179074676275862,0.3702572430524216,0.3163762146640314,0.2622934322874029
522,hhs,UONNb,16.0,220.0,6.0,1.3562601507161145,1.3583769780041544,1.3609389025496688,1.3591650519706089,0.8461313614263364,0.9713106000252878,1.1235027639482855,1.2714480862328776,0.7992928813979214,0.977678650837462,1.2123461939237634,1.4783965409978312,0.874267250865898,1.0277738326862222,1.2100351109797327,1.3634662423777026,0.2774815653644513,0.2770529489957745,0.2765681050936234,0.2772644328105277,0.476785860813941,0.4252979640624287,0.3813815974563623,0.3420274146025431,0.4324081644757831,0.3835182666616039,0.3384043017226338,0.3014418601763411,0.4434607002409103,0.374471941387979,0.3042393997965694,0.2429718878751058
523,state,CONN,16.0,220.0,6.0,1.229602072772472,1.4568914943422837,1.7036907413113165,1.943403539738237,1.586071786719936,1.4820842511062586,1.5133316517849067,1.5644802087346454,1.6245797892883147,1.7916310177524275,1.9724825947933409,2.1692104085629174,2.326383212066638,2.382289976620072,2.414150756634743,2.4296071700328654,0.3735087877930742,0.3392819552876568,0.3051789671246223,0.2732440424296571,0.2889247579232895,0.2823200559458975,0.2672467686118184,0.2494858097525605,0.1263129078153202,0.1242292915196559,0.123276332778946,0.1232735388333857,0.229946621618157,0.2021331839318427,0.1755107722004712,0.1525714967971917
524,state,CONNb,16.0,220.0,6.0,1.3845122146980096,1.5844129124877908,1.9203537822348475,2.377505014451073,1.8636937207859847,1.9609220819073827,2.1911761438832755,2.5160949242220028,3.30334597179172,3.4649889471502187,3.599270505216143,3.709248375525175,2.202262200719777,2.28237193668208,2.294821511900952,2.304683647110009,0.3338117437058215,0.316146305398339,0.2827589552351549,0.2454922187929051,0.2684525985710094,0.2539980187222956,0.227774871977273,0.1971955093206115,0.1401197077619232,0.136923952834644,0.1379837420922725,0.1375202607428803,0.0772777838014262,0.0742444346334351,0.0722456938308186,0.0706211428550282
525,US,CONN,17.0,220.0,6.0,-0.0977264757375,0.0808030666657595,0.3372303799869599,0.7047506799074563,0.5111384351919286,0.725880168115392,1.1553850047142205,1.6424058494721925,0.7911121478486374,1.4088205034000054,2.718508838170876,5.197388963315357,1.002461331399047,1.1218810389212832,1.269966818507781,1.4110437206770658,0.8859289423731759,0.8406281916293764,0.7744197730392808,0.6810516140337783,0.7006358975533208,0.6704725117614373,0.5727713475639551,0.4741734281986987,0.3978950213873376,0.3575089365820947,0.3137405814862393,0.2772736215335181,0.3268824552740417,0.297904377967444,0.2365401047900651,0.1502984495034049
526,state,UONN,16.0,220.0,6.0,1.4361051616312528,1.5313974918906144,1.6194942403003385,1.6826838144456455,1.572467595980945,1.5152430043830185,1.5766163293681357,1.6320774202379429,1.7232311030890632,1.8092673324306587,1.9758694548497315,2.1685519845942336,1.6553136863535398,1.6310639244440537,1.6966159621779195,1.7772030222298232,0.2627216340387299,0.2417872856628845,0.2248127945884777,0.2122261573028754,0.2861097433424843,0.2801904056970519,0.2625367065375517,0.2454524141905019,0.2404672404067755,0.2313938598371582,0.214938041755486,0.1995222393703538,0.2157113558851795,0.197799919920363,0.1737286535657106,0.150989421865558
527,US,UONN,17.0,220.0,6.0,-0.1643775339857464,0.1549581586664082,1.0100552298295742,2.265803090072391,6.776781617642169,12.217482418949729,22.74527221283292,31.30806614725305,0.4944510128684457,0.8369870658581491,1.5671786807158743,2.8405068858000053,1.5185227587207997,1.57366817283812,1.6486758090719411,1.755984124692607,0.9351749191352292,0.8250201742063362,0.672184580410625,0.4722336273562206,0.2607634300392787,0.1826447830792902,0.12077772325643,0.119548244848519,0.2567269523981277,0.2477842220155626,0.2352409452882015,0.2176359943347645,0.3963470045368149,0.3658871592065784,0.2818515677160972,0.1631647641646459
528,US,CONNb,17.0,220.0,6.0,0.0911101382400838,-0.1963179101451015,-0.0685705567226319,0.3559111883724407,3.6156401108473935,6.561389718651692,8.581280957533577,8.628063290842055,3.2791948501517907,4.514647183593761,5.075606949550307,5.620658713255061,0.2332827822208748,0.6211585236823753,1.21155632746185,1.8837120511728351,0.799471126861521,0.8010135769684379,0.7599381282584137,0.6762442074554456,0.2768274969800959,0.1976382950836002,0.1220583052422054,0.1097238430633473,0.7205546388253052,0.7645762785348369,0.7240196826595628,0.6101231392819032,0.244788881049655,0.2118783740847712,0.1828772758490587,0.1255371642295602
529,state,UONNb,16.0,220.0,6.0,1.4547357912045888,1.44446480804193,1.4414707462890006,1.4367522277375695,2.032699582247627,2.069119893420721,2.112909284234906,2.1559469753868457,3.078270462440907,3.168987085958884,3.243017560486082,3.3080589925974726,2.3082655511938657,2.082168707310164,2.0265398499404323,2.1306822406092363,0.2524642636509715,0.2554666313559112,0.2573061751103473,0.2597806723199064,0.1861350394269043,0.1845393660766835,0.1821531148895122,0.1796961033536495,0.1082436870433189,0.136090232430385,0.14604352287259,0.1354136049274658,0.0802614113718005,0.078029126371699,0.0765089576796796,0.0749492055275009
530,US,UONNb,17.0,220.0,6.0,0.1919802760207384,-0.0758351781785378,0.1165678823867505,0.3973843531562964,-0.0452515783898378,0.1694874095890746,0.9358418128252116,1.6934190016018418,2.511493819591274,2.987442382720233,3.297460942722552,4.061415646246531,0.2938989979375161,0.327195080984878,0.5011288098842293,0.8070567664316478,0.8345808344314907,0.8059563018715356,0.7392139708874347,0.6616903285989484,0.7092716718604746,0.6498275107813065,0.4826409838506011,0.3673888483370388,0.6237882953258173,0.6174544059094417,0.5588177193784356,0.4818547328589865,0.2624379093783335,0.2337539560784402,0.1872659271567283,0.134089695160352
531,hhs,CONN,17.0,220.0,6.0,0.6602232382419101,0.7218085045173717,0.7952165443895548,0.8605695028653827,0.980487546065282,1.008727587937343,1.0770090653496338,1.1467884846629703,1.4106571817147742,1.5771336670259632,1.7341039521732045,1.852943297006564,1.1261380831413113,1.289630930708345,1.419277477078362,1.5073563115827664,0.5381709055909253,0.5059461459339184,0.4723036224712928,0.4453428459437073,0.4806809781803156,0.4431219672201439,0.4048071609089908,0.375155999679321,0.3864231212830979,0.3406481698320315,0.3034223100048332,0.2719363150747169,0.2658247520577442,0.2250317674757268,0.1930394959905292,0.1716536551203382
532,hhs,CONNb,17.0,220.0,6.0,0.5892384397146373,0.7329616092256117,0.8897153010134813,1.0648791986985622,0.7222156990670018,0.893408621128935,1.0642093441625031,1.2521022881803794,0.9289606769335318,1.2610684099445788,1.8051382255813693,2.479370270875423,1.0204974828453934,1.1161702662374262,1.231883546546273,1.3366263825874172,0.5564969700124986,0.4954721663672996,0.4412545097006458,0.389204819290899,0.5495135293190884,0.4666598491474916,0.3964976390148113,0.3479964035608527,0.424947971619468,0.3737143584426849,0.326774997838794,0.2904446863223865,0.3967822429310375,0.3077210592087502,0.2221698891806736,0.1552092717505079
533,hhs,UONN,17.0,220.0,6.0,0.4557163270514971,0.6038582704416079,0.7457514355937555,0.8653081404775848,0.4994452480276233,0.6738191104578426,0.871108112475313,1.0402370183099432,1.1555864195143906,1.360347356325435,1.6115191980461956,1.863572836120646,1.9803278015687509,1.909635607219849,1.9072486958251595,1.9319345017429084,0.6162738617091839,0.5468470486241709,0.4931895090009718,0.4525084684482995,0.5555635854740094,0.4846008050275628,0.4243154177309804,0.379540018702151,0.1518888343584692,0.1617614494966048,0.1619721581782204,0.1582276653975688,0.3250978541113068,0.2708048094408031,0.2255633085083069,0.1883951549293523
534,hhs,UONNb,17.0,220.0,6.0,1.233880839527349,1.2225885759635309,1.2267309042898706,1.239457900134356,0.9464416565612268,1.0365486801508534,1.1573548226485042,1.2858423030984123,0.8857951407772485,1.0070580199795018,1.1983358028175448,1.431651363444691,1.871903464026188,1.8867680210597897,1.9069656385305809,1.926056608195732,0.3136156788644212,0.3163166034527591,0.3144629041359579,0.309764262143525,0.4187068485345422,0.3878790132427469,0.3514225386684316,0.3169223070345447,0.1687272716717275,0.1666112892266734,0.1635397346519333,0.1609334672656653,0.4246236524542318,0.3755853014953664,0.3155879320822821,0.2604166560530285
535,state,CONN,17.0,220.0,6.0,1.8824337345539013,1.881280422373964,2.0552578661797924,2.3121239058856684,7.320056722384411,5.577839308725024,4.741018152862411,4.334776256302312,1.705904804279581,1.7217779969374498,1.87472770833037,2.095402151505849,2.177378706061873,2.2660988178512325,2.361170457145749,2.437814813367156,0.3168081814003482,0.3169621020336037,0.2967583461370051,0.2655468421620918,0.0093560094705667,0.0175598981608622,0.0248349893707364,0.0304837651632719,0.136588442820819,0.1343626910553611,0.1318051487603498,0.1291719876377405,0.2285463807477719,0.2204452770335247,0.1948075839594259,0.1646408408778714
